HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459719.52411,2022-05-20.0255974,bi,1.39,17.079,>17.079,99.990,0.364,0.107,g
2459719.52536,2022-05-20.0268474,bi,1.39,16.932,>16.932,99.990,0.216,0.123,g
2459719.52662,2022-05-20.0281041,bi,1.45,17.035,>17.035,99.990,0.529,0.111,g
2459721.52606,2022-05-22.0277258,bE,1.65,17.136,>17.136,99.990,0.234,0.102,g
2459721.52606,2022-05-22.0277248,bH,1.50,17.013,>17.013,99.990,0.421,0.114,g
2459721.52735,2022-05-22.0290094,bH,1.53,17.066,>17.066,99.990,0.399,0.108,g
2459721.52735,2022-05-22.0290094,bE,1.71,17.095,>17.095,99.990,0.250,0.105,g
2459721.52863,2022-05-22.0302964,bH,1.55,17.205,>17.205,99.990,0.382,0.095,g
2459721.52863,2022-05-22.0302954,bE,1.70,17.200,>17.200,99.990,0.377,0.096,g
2459722.50731,2022-05-23.0090679,bi,1.41,16.300,>16.300,99.990,0.336,0.219,g
2459722.50855,2022-05-23.0103071,bi,1.43,16.898,>16.898,99.990,0.388,0.126,g
2459722.50980,2022-05-23.0115582,bi,1.39,16.416,>16.416,99.990,0.715,0.197,g
2459723.52167,2022-05-24.0235070,bE,1.50,17.215,>17.215,99.990,0.285,0.094,g
2459723.52167,2022-05-24.0235064,bH,1.45,17.007,>17.007,99.990,0.231,0.114,g
2459723.52296,2022-05-24.0248009,bH,1.41,16.923,>16.923,99.990,0.362,0.124,g
2459723.52296,2022-05-24.0248006,bE,1.49,17.058,>17.058,99.990,0.271,0.109,g
2459723.52427,2022-05-24.0261056,bH,1.46,17.099,>17.099,99.990,0.464,0.105,g
2459723.52427,2022-05-24.0261062,bE,1.49,17.150,>17.150,99.990,0.215,0.100,g
2459724.47260,2022-05-24.9745182,bi,1.43,16.939,>16.939,99.990,0.496,0.122,g
2459724.47384,2022-05-24.9757601,bi,1.39,16.529,>16.529,99.990,0.632,0.178,g
2459724.47507,2022-05-24.9769934,bi,1.40,16.627,>16.627,99.990,0.391,0.162,g
2459725.50960,2022-05-26.0116024,bH,1.57,17.108,16.963,0.192,0.596,0.104,g
2459725.50960,2022-05-26.0116025,bE,1.51,17.095,>17.095,99.990,0.442,0.105,g
2459725.51090,2022-05-26.0129024,bH,1.54,17.111,>17.111,99.990,0.295,0.104,g
2459725.51090,2022-05-26.0129028,bE,1.45,17.275,>17.275,99.990,0.437,0.089,g
2459725.51218,2022-05-26.0141943,bE,1.49,17.052,>17.052,99.990,0.282,0.110,g
2459725.51218,2022-05-26.0141946,bH,1.52,17.073,>17.073,99.990,0.306,0.108,g
2459726.50509,2022-05-27.0071751,bH,1.67,17.066,>17.066,99.990,0.220,0.108,g
2459726.50509,2022-05-27.0071752,bE,1.53,17.275,>17.275,99.990,0.310,0.089,g
2459726.50637,2022-05-27.0084564,bE,1.50,17.135,16.935,0.182,0.611,0.102,g
2459726.50637,2022-05-27.0084557,bH,1.70,17.080,>17.080,99.990,0.325,0.107,g
2459726.50765,2022-05-27.0097427,bE,1.50,17.196,>17.196,99.990,0.290,0.096,g
2459726.50765,2022-05-27.0097432,bH,1.62,17.068,>17.068,99.990,0.459,0.108,g
2459727.49876,2022-05-28.0009386,bH,1.54,17.022,>17.022,99.990,0.467,0.113,g
2459727.49876,2022-05-28.0009384,bE,1.50,17.111,>17.111,99.990,0.516,0.104,g
2459727.50006,2022-05-28.0022322,bH,1.54,17.100,17.006,0.201,0.572,0.105,g
2459727.50006,2022-05-28.0022326,bE,1.52,17.276,>17.276,99.990,0.299,0.089,g
2459727.50135,2022-05-28.0035361,bH,1.55,17.183,17.118,0.206,0.516,0.097,g
2459727.50135,2022-05-28.0035359,bE,1.53,17.132,>17.132,99.990,0.352,0.102,g
2459729.50714,2022-05-30.0094793,bE,2.04,17.231,>17.231,99.990,0.179,0.093,g
2459729.50714,2022-05-30.0094784,bH,1.41,17.089,>17.089,99.990,0.231,0.106,g
2459729.50844,2022-05-30.0107780,bH,1.45,17.023,>17.023,99.990,0.460,0.113,g
2459729.50844,2022-05-30.0107773,bE,2.02,17.227,>17.227,99.990,0.205,0.093,g
2459729.50972,2022-05-30.0120679,bH,1.40,17.012,>17.012,99.990,0.336,0.114,g
2459729.50972,2022-05-30.0120677,bE,2.00,17.067,>17.067,99.990,0.472,0.108,g
2459730.24700,2022-05-30.7494039,bm,2.31,16.773,>16.773,99.990,0.153,0.142,g
2459730.24824,2022-05-30.7506364,bm,2.34,16.747,>16.747,99.990,0.688,0.145,g
2459730.24951,2022-05-30.7519111,bm,2.31,16.835,>16.835,99.990,0.395,0.134,g
2459736.47245,2022-06-05.9753511,bi,1.47,16.739,>16.739,99.990,0.272,0.146,g
2459736.47369,2022-06-05.9765952,bi,1.45,16.632,>16.632,99.990,0.515,0.162,g
2459736.47494,2022-06-05.9778466,bi,1.46,16.705,>16.705,99.990,0.459,0.151,g
2459738.46567,2022-06-07.9687197,bi,1.40,16.568,>16.568,99.990,-0.027,0.171,g
2459738.46691,2022-06-07.9699543,bi,1.42,16.551,>16.551,99.990,0.118,0.174,g
2459738.46818,2022-06-07.9712244,bi,1.45,16.646,>16.646,99.990,0.233,0.159,g
2459740.22633,2022-06-09.7295134,bm,1.57,16.055,>16.055,99.990,0.711,0.275,g
2459740.22757,2022-06-09.7307508,bm,1.54,16.017,>16.017,99.990,-0.096,0.285,g
2459740.22880,2022-06-09.7319818,bm,1.53,16.047,>16.047,99.990,0.398,0.277,g
2459741.44690,2022-06-10.9501745,bi,1.50,15.920,>15.920,99.990,0.768,0.311,g
2459741.44814,2022-06-10.9514126,bi,1.48,16.080,>16.080,99.990,0.923,0.269,g
2459741.44940,2022-06-10.9526721,bi,1.40,16.060,>16.060,99.990,0.789,0.274,g
2459742.45498,2022-06-11.9583273,bE,1.55,16.300,>16.300,99.990,0.889,0.219,g
2459742.45499,2022-06-11.9583277,bH,1.47,16.183,>16.183,99.990,0.287,0.244,g
2459742.45627,2022-06-11.9596166,bE,1.48,16.439,>16.439,99.990,0.564,0.193,g
2459742.45627,2022-06-11.9596159,bH,1.46,16.212,>16.212,99.990,0.457,0.238,g
2459742.45757,2022-06-11.9609123,bE,1.52,16.369,>16.369,99.990,0.551,0.206,g
2459742.45757,2022-06-11.9609123,bH,1.49,16.445,>16.445,99.990,-0.232,0.192,g
2459743.45617,2022-06-12.9595982,bH,1.50,15.938,>15.938,99.990,0.283,0.306,g
2459743.45618,2022-06-12.9595968,bE,1.59,16.189,>16.189,99.990,-0.028,0.243,g
2459743.45746,2022-06-12.9608829,bH,1.52,15.966,>15.966,99.990,0.133,0.298,g
2459743.45747,2022-06-12.9608828,bE,1.50,16.147,>16.147,99.990,0.386,0.253,g
2459743.45876,2022-06-12.9621755,bE,1.58,16.278,>16.278,99.990,0.814,0.224,g
2459743.45876,2022-06-12.9621745,bH,1.49,16.184,>16.184,99.990,0.457,0.244,g
2459745.44664,2022-06-14.9501922,bi,1.57,14.960,>14.960,99.990,0.574,0.753,g
2459745.44788,2022-06-14.9514354,bi,1.62,14.387,>14.387,99.990,-0.598,1.278,g
2459745.44912,2022-06-14.9526783,bi,1.50,14.605,>14.605,99.990,2.190,1.045,g
2459746.47175,2022-06-15.9753711,bH,1.53,16.246,>16.246,99.990,0.507,0.231,g
2459746.47304,2022-06-15.9766681,bH,1.57,16.325,>16.325,99.990,0.252,0.214,g
2459746.47304,2022-06-15.9766684,bE,1.56,16.471,>16.471,99.990,0.486,0.187,g
2459746.47434,2022-06-15.9779707,bE,1.65,16.635,>16.635,99.990,0.108,0.161,g
2459746.47434,2022-06-15.9779700,bH,1.53,16.179,>16.179,99.990,0.782,0.245,g
2459747.45264,2022-06-16.9563329,bi,1.70,16.666,>16.666,99.990,0.360,0.157,g
2459747.45388,2022-06-16.9575738,bi,1.62,16.839,>16.839,99.990,0.164,0.134,g
2459747.45513,2022-06-16.9588168,bi,1.64,16.715,>16.715,99.990,0.306,0.150,g
2459748.44687,2022-06-17.9506336,bH,2.06,16.094,>16.094,99.990,0.743,0.265,g
2459748.44688,2022-06-17.9506337,bE,2.33,16.108,>16.108,99.990,0.124,0.262,g
2459748.44817,2022-06-17.9519347,bH,2.04,16.256,>16.256,99.990,0.391,0.228,g
2459748.44818,2022-06-17.9519342,bE,2.29,16.411,>16.411,99.990,0.338,0.198,g
2459748.44946,2022-06-17.9532190,bH,2.02,16.664,>16.664,99.990,0.109,0.157,g
2459748.44946,2022-06-17.9532196,bE,2.26,16.339,>16.339,99.990,0.336,0.212,g
2459831.89747,2022-09-09.4019662,bE,1.53,15.695,>15.695,99.990,1.173,0.383,g
2459831.89876,2022-09-09.4032598,bE,1.58,15.621,>15.621,99.990,0.175,0.410,g
2459831.90006,2022-09-09.4045549,bE,1.57,15.777,>15.777,99.990,-1.118,0.355,g
2459836.63668,2022-09-14.1409216,bm,1.62,15.662,>15.662,99.990,-0.241,0.395,g
2459836.63793,2022-09-14.1421625,bm,1.48,15.589,>15.589,99.990,1.310,0.422,g
2459836.63917,2022-09-14.1434047,bm,1.53,15.389,>15.389,99.990,0.392,0.508,g
2459837.90317,2022-09-15.4073326,bE,1.55,15.818,>15.818,99.990,0.509,0.342,g
2459838.64112,2022-09-16.1452503,bm,2.14,15.615,>15.615,99.990,0.127,0.412,g
2459838.64237,2022-09-16.1464890,bm,2.14,15.549,>15.549,99.990,-0.095,0.438,g
2459838.64362,2022-09-16.1477388,bm,2.15,15.466,>15.466,99.990,0.622,0.473,g
2459840.89624,2022-09-18.4002221,bi,1.54,16.098,>16.098,99.990,1.304,0.264,g
2459840.89749,2022-09-18.4014630,bi,1.47,15.947,>15.947,99.990,0.483,0.303,g
2459840.89873,2022-09-18.4027037,bi,1.47,15.991,>15.991,99.990,-0.357,0.291,g
2459844.13679,2022-09-21.6405581,bA,2.06,15.886,>15.886,99.990,0.539,0.321,g
2459846.13834,2022-09-23.6419784,bA,2.07,15.432,>15.432,99.990,0.700,0.488,g
2459846.98639,2022-09-24.4899671,bq,1.51,16.084,>16.084,99.990,0.412,0.268,g
2459846.98762,2022-09-24.4912041,bq,1.59,16.083,>16.083,99.990,0.401,0.268,g
2459846.98885,2022-09-24.4924324,bq,1.44,15.935,>15.935,99.990,1.032,0.307,g
2459848.85569,2022-09-26.3591378,bE,1.48,16.893,>16.893,99.990,0.403,0.127,g
2459848.85699,2022-09-26.3604350,bE,1.46,16.873,>16.873,99.990,0.049,0.129,g
2459848.85828,2022-09-26.3617221,bE,1.47,16.964,16.841,0.196,0.666,0.119,g
2459849.87414,2022-09-27.3775089,bi,1.39,16.534,>16.534,99.990,0.396,0.177,g
2459849.87540,2022-09-27.3787648,bi,1.41,16.292,>16.292,99.990,0.126,0.221,g
2459849.87664,2022-09-27.3800115,bi,1.45,15.526,>15.526,99.990,0.308,0.447,g
2459850.88383,2022-09-28.3871278,bE,1.65,99.990,99.990,99.990,99.990,99.990,g
2459851.60652,2022-09-29.1097715,bm,2.04,16.045,>16.045,99.990,-0.299,0.277,g
2459851.60776,2022-09-29.1110063,bm,2.08,15.748,>15.748,99.990,-0.254,0.364,g
2459851.60902,2022-09-29.1122620,bm,2.06,16.054,>16.054,99.990,0.291,0.275,g
2459851.85237,2022-09-29.3555978,bE,1.49,16.995,>16.995,99.990,0.265,0.116,g
2459851.85366,2022-09-29.3568902,bE,1.49,16.978,>16.978,99.990,0.250,0.117,g
2459851.85495,2022-09-29.358175,bE,1.49,17.088,>17.088,99.990,0.417,0.106,g
2459852.86027,2022-09-30.3634310,bi,1.38,16.753,>16.753,99.990,0.462,0.145,g
2459852.86153,2022-09-30.3646819,bi,1.41,16.979,>16.979,99.990,0.425,0.117,g
2459852.86278,2022-09-30.3659317,bi,1.39,16.980,>16.980,99.990,0.096,0.117,g
2459853.85318,2022-10-01.3562593,bi,1.38,16.854,>16.854,99.990,0.438,0.132,g
2459853.85444,2022-10-01.3575160,bi,1.39,16.934,>16.934,99.990,0.251,0.122,g
2459853.85569,2022-10-01.3587651,bi,1.41,16.798,>16.798,99.990,0.381,0.139,g
2459854.85775,2022-10-02.3607502,bE,1.48,17.090,>17.090,99.990,0.402,0.106,g
2459854.85903,2022-10-02.3620319,bE,1.48,17.123,>17.123,99.990,0.412,0.103,g
2459854.86033,2022-10-02.3633245,bE,1.46,17.084,>17.084,99.990,0.119,0.107,g
2459860.60900,2022-10-08.1115353,bm,1.65,15.614,>15.614,99.990,1.044,0.413,g
2459860.61022,2022-10-08.1127656,bm,1.68,15.737,>15.737,99.990,0.005,0.368,g
2459860.61147,2022-10-08.1140085,bm,1.69,15.836,>15.836,99.990,0.537,0.336,g
2459867.07029,2022-10-14.5722918,bA,2.03,16.423,>16.423,99.990,0.634,0.196,g
2459867.07156,2022-10-14.5735609,bA,2.02,16.372,>16.372,99.990,0.689,0.205,g
2459867.07282,2022-10-14.5748234,bA,2.04,16.368,>16.368,99.990,0.413,0.206,g
2459869.06833,2022-10-16.5701534,bD,1.53,16.219,>16.219,99.990,0.300,0.236,g
2459869.06834,2022-10-16.5701537,bA,2.05,16.599,>16.599,99.990,0.361,0.167,g
2459869.06960,2022-10-16.5714175,bA,2.04,16.697,>16.697,99.990,0.114,0.152,g
2459869.07086,2022-10-16.5726780,bA,2.05,16.446,>16.446,99.990,0.435,0.192,g
2459870.83994,2022-10-18.3416105,bE,1.45,16.820,16.573,0.175,0.853,0.136,g
2459870.84124,2022-10-18.3429079,bE,1.50,16.865,>16.865,99.990,0.210,0.130,g
2459872.56857,2022-10-20.0700851,bm,2.21,16.441,>16.441,99.990,0.158,0.193,g
2459872.56981,2022-10-20.0713234,bm,2.21,16.306,>16.306,99.990,0.297,0.218,g
2459872.57105,2022-10-20.0725628,bm,2.23,16.214,>16.214,99.990,0.479,0.237,g
2459874.82632,2022-10-22.3276291,bH,1.39,17.055,>17.055,99.990,0.224,0.109,g
2459874.82632,2022-10-22.3276298,bE,1.50,17.156,17.071,0.203,0.539,0.100,g
2459874.82762,2022-10-22.3289293,bH,1.43,17.055,>17.055,99.990,0.186,0.109,g
2459874.82762,2022-10-22.3289297,bE,1.47,17.153,>17.153,99.990,0.235,0.100,g
2459874.82889,2022-10-22.3302081,bH,1.44,17.053,>17.053,99.990,0.022,0.110,g
2459874.82890,2022-10-22.3302079,bE,1.49,17.239,>17.239,99.990,0.459,0.092,g
2459876.81214,2022-10-24.3132664,bE,1.48,17.119,>17.119,99.990,0.466,0.103,g
2459876.81343,2022-10-24.3145694,bH,1.37,16.864,>16.864,99.990,0.195,0.130,g
2459876.81344,2022-10-24.3145696,bE,1.48,17.229,>17.229,99.990,0.328,0.093,g
2459876.81472,2022-10-24.3158572,bH,1.38,17.012,>17.012,99.990,0.409,0.114,g
2459876.81473,2022-10-24.3158579,bE,1.45,17.140,>17.140,99.990,0.432,0.101,g
2459877.84128,2022-10-25.342325,bi,1.54,16.295,>16.295,99.990,0.689,0.220,g
2459877.84254,2022-10-25.3435834,bi,1.45,16.807,>16.807,99.990,0.260,0.137,g
2459877.84377,2022-10-25.3448164,bi,1.44,15.700,>15.700,99.990,0.026,0.381,g
2459878.92441,2022-10-26.4253583,bq,1.62,16.975,>16.975,99.990,0.463,0.118,g
2459878.92565,2022-10-26.4265956,bq,1.56,16.981,>16.981,99.990,0.445,0.117,g
2459878.92692,2022-10-26.4278604,bq,1.63,16.940,>16.940,99.990,0.475,0.122,g
2459882.95989,2022-10-30.4604509,bq,1.52,17.217,>17.217,99.990,0.417,0.094,g
2459882.96111,2022-10-30.4616715,bq,1.54,17.196,>17.196,99.990,0.352,0.096,g
2459882.96236,2022-10-30.4629192,bq,1.58,17.097,>17.097,99.990,0.161,0.105,g
2459885.04920,2022-11-01.549575,bA,2.13,17.339,17.048,0.168,0.551,0.084,g
2459885.05046,2022-11-01.5508395,bA,2.13,17.312,17.285,0.214,0.443,0.086,g
2459885.05174,2022-11-01.5521131,bA,2.13,17.501,>17.501,99.990,0.276,0.073,g
2459886.08352,2022-11-02.5837983,bA,2.11,17.395,17.306,0.202,0.434,0.080,g
2459886.08477,2022-11-02.5850473,bA,2.10,17.392,>17.392,99.990,0.350,0.080,g
2459886.08602,2022-11-02.5863043,bA,2.10,17.568,17.437,0.194,0.385,0.068,g
2459890.03344,2022-11-06.5333516,bA,1.69,16.001,>16.001,99.990,0.125,0.289,g
2459890.03468,2022-11-06.5345958,bA,2.00,16.201,>16.201,99.990,0.176,0.240,g
2459890.03596,2022-11-06.5358670,bA,1.98,16.262,>16.262,99.990,0.322,0.227,g
2459891.07481,2022-11-07.5746231,bA,2.06,15.963,>15.963,99.990,0.329,0.299,g
2459891.07606,2022-11-07.5758800,bA,2.06,16.121,>16.121,99.990,0.870,0.259,g
2459891.07732,2022-11-07.5771434,bA,2.07,16.085,>16.085,99.990,0.349,0.267,g
2459891.53019,2022-11-08.0299652,bm,1.50,15.561,>15.561,99.990,0.051,0.433,g
2459891.53143,2022-11-08.0312070,bm,1.49,15.495,>15.495,99.990,0.822,0.460,g
2459891.53267,2022-11-08.0324464,bm,1.45,15.891,>15.891,99.990,0.171,0.320,g
2459893.88377,2022-11-10.3833216,bq,1.48,15.949,>15.949,99.990,1.056,0.303,g
2459893.88502,2022-11-10.3845739,bq,1.52,15.955,>15.955,99.990,-0.070,0.301,g
2459893.88626,2022-11-10.3858101,bq,1.54,15.916,>15.916,99.990,0.936,0.312,g
2459894.80978,2022-11-11.3092535,bE,1.42,13.905,>13.905,99.990,1.514,1.990,g
2459895.87955,2022-11-12.3789144,bq,2.04,15.035,>15.035,99.990,-1.675,0.704,g
2459895.88081,2022-11-12.3801744,bq,1.53,16.025,>16.025,99.990,0.518,0.283,g
2459895.88206,2022-11-12.3814268,bq,1.60,16.003,>16.003,99.990,-0.159,0.288,g
2459897.47686,2022-11-13.9760827,bm,1.55,15.790,>15.790,99.990,0.822,0.351,g
2459897.47811,2022-11-13.9773318,bm,1.54,15.767,>15.767,99.990,1.164,0.358,g
2459897.47935,2022-11-13.9785703,bm,1.51,15.668,>15.668,99.990,-0.312,0.392,g
2459900.57923,2022-11-17.0781726,bp,1.49,16.206,>16.206,99.990,0.514,0.239,g
2459900.57923,2022-11-17.0781721,bm,1.50,16.475,>16.475,99.990,0.056,0.187,g
2459900.58048,2022-11-17.0794215,bp,1.54,16.296,>16.296,99.990,0.517,0.220,g
2459900.58048,2022-11-17.0794218,bm,1.46,16.375,>16.375,99.990,0.566,0.205,g
2459900.58172,2022-11-17.0806614,bm,1.45,16.404,>16.404,99.990,0.330,0.199,g
2459900.58172,2022-11-17.0806607,bp,1.54,16.114,>16.114,99.990,0.622,0.260,g
2459901.89905,2022-11-18.3978684,bq,1.47,16.942,16.780,0.189,0.705,0.121,g
2459901.90029,2022-11-18.3991054,bq,1.46,16.888,>16.888,99.990,0.359,0.128,g
2459901.90154,2022-11-18.4003518,bq,1.47,16.943,>16.943,99.990,0.494,0.121,g
2459907.96093,2022-11-24.4592180,bA,2.20,17.325,16.877,0.145,0.644,0.085,g
2459907.96218,2022-11-24.4604681,bA,2.21,17.411,17.358,0.209,0.414,0.079,g
2459907.96345,2022-11-24.4617231,bA,2.24,17.434,17.036,0.152,0.557,0.077,g
2459909.46562,2022-11-25.9637653,bm,1.52,16.649,>16.649,99.990,0.605,0.159,g
2459909.46686,2022-11-25.9650037,bm,1.51,16.769,>16.769,99.990,0.292,0.142,g
2459909.46810,2022-11-25.9662478,bm,1.51,16.953,>16.953,99.990,0.315,0.120,g
2459913.50652,2022-11-30.0043274,bm,1.51,16.753,>16.753,99.990,0.213,0.145,g
2459913.50776,2022-11-30.0055670,bm,1.51,16.755,>16.755,99.990,0.361,0.144,g
2459913.50900,2022-11-30.0068064,bm,1.52,16.819,>16.819,99.990,0.520,0.136,g
2459914.44491,2022-11-30.9426291,bm,1.45,16.360,>16.360,99.990,0.054,0.208,g
2459914.44615,2022-11-30.9438675,bm,1.47,16.314,>16.314,99.990,0.785,0.217,g
2459914.44739,2022-11-30.9451062,bm,1.50,16.310,>16.310,99.990,0.542,0.217,g
2459916.00481,2022-12-02.5024052,bq,1.63,17.083,>17.083,99.990,0.460,0.107,g
2459916.00606,2022-12-02.5036436,bq,1.61,17.168,16.946,0.178,0.605,0.099,g
2459916.00729,2022-12-02.5048796,bq,1.58,17.118,>17.118,99.990,0.512,0.103,g
2459921.43124,2022-12-07.9283856,bm,1.60,15.198,>15.198,99.990,0.087,0.605,g
2459921.43248,2022-12-07.9296333,bm,1.60,15.317,>15.317,99.990,0.667,0.542,g
2459921.43373,2022-12-07.9308809,bm,1.59,15.142,>15.142,99.990,0.973,0.637,g
2459924.50820,2022-12-11.0051150,bm,1.63,15.715,>15.715,99.990,0.564,0.376,g
2459924.50948,2022-12-11.0063920,bm,2.00,15.680,>15.680,99.990,0.725,0.388,g
2459924.81516,2022-12-11.3120584,bq,1.55,15.939,>15.939,99.990,0.310,0.306,g
2459924.81641,2022-12-11.3133042,bq,1.51,15.853,>15.853,99.990,0.258,0.331,g
2459924.81765,2022-12-11.3145484,bq,1.44,15.928,>15.928,99.990,-0.144,0.309,g
2459929.04131,2022-12-15.5378943,bA,2.17,16.800,>16.800,99.990,0.607,0.138,g
2459929.04258,2022-12-15.5391568,bA,2.17,16.907,16.841,0.206,0.667,0.125,g
2459929.04384,2022-12-15.5404226,bA,2.17,16.804,>16.804,99.990,0.398,0.138,g
2459930.79217,2022-12-17.2886303,bi,1.41,16.719,>16.719,99.990,0.406,0.149,g
2459930.79341,2022-12-17.2898709,bi,1.37,16.723,>16.723,99.990,0.317,0.149,g
2459930.79466,2022-12-17.2911244,bi,1.36,16.918,>16.918,99.990,0.100,0.124,g
2459933.77049,2022-12-20.2667465,bq,1.60,17.188,>17.188,99.990,0.478,0.097,g
2459933.77170,2022-12-20.2679625,bq,1.57,17.092,>17.092,99.990,0.258,0.106,g
2459933.77295,2022-12-20.2692078,bq,1.55,17.093,>17.093,99.990,0.470,0.106,g
2459935.83647,2022-12-22.3325972,bq,2.07,17.029,>17.029,99.990,0.405,0.112,g
2459935.83770,2022-12-22.3338237,bq,2.06,16.909,>16.909,99.990,0.586,0.125,g
2459935.83894,2022-12-22.3350648,bq,2.04,17.041,>17.041,99.990,0.508,0.111,g
2459938.78887,2022-12-25.2848193,bi,1.39,17.283,>17.283,99.990,0.333,0.089,g
2459938.79012,2022-12-25.2860671,bi,1.39,17.071,>17.071,99.990,0.321,0.108,g
2459938.79138,2022-12-25.2873223,bi,1.37,17.136,>17.136,99.990,0.187,0.102,g
2459938.83295,2022-12-25.3288975,bi,1.39,17.141,>17.141,99.990,0.276,0.101,g
2459938.83419,2022-12-25.3301304,bi,1.39,17.153,17.096,0.208,0.527,0.100,g
2459938.83543,2022-12-25.3313709,bi,1.39,17.116,>17.116,99.990,0.214,0.103,g
2459939.37578,2022-12-25.8716875,bm,1.56,16.607,>16.607,99.990,0.297,0.165,g
2459939.37710,2022-12-25.8730134,bm,1.55,16.685,>16.685,99.990,0.480,0.154,g
2459939.37837,2022-12-25.8742829,bm,1.55,16.732,>16.732,99.990,0.146,0.147,g
2459939.83993,2022-12-26.3358232,bH,1.57,17.209,>17.209,99.990,0.195,0.095,g
2459939.83994,2022-12-26.3358223,bE,1.61,17.227,>17.227,99.990,0.437,0.093,g
2459939.84123,2022-12-26.3371119,bE,1.57,17.231,>17.231,99.990,0.447,0.093,g
2459939.84123,2022-12-26.3371129,bH,1.58,17.344,>17.344,99.990,0.307,0.084,g
2459939.84253,2022-12-26.3384141,bH,1.62,17.120,>17.120,99.990,0.369,0.103,g
2459939.84253,2022-12-26.3384144,bE,1.53,17.306,>17.306,99.990,0.274,0.087,g
2459942.40802,2022-12-28.9037561,bm,1.46,16.682,>16.682,99.990,0.352,0.154,g
2459942.40926,2022-12-28.9049957,bm,1.50,16.641,>16.641,99.990,0.276,0.160,g
2459942.41050,2022-12-28.9062353,bm,1.51,16.603,>16.603,99.990,0.575,0.166,g
2459943.79664,2022-12-30.2923042,bi,1.39,17.096,>17.096,99.990,0.417,0.105,g
2459943.79790,2022-12-30.2935635,bi,1.41,17.210,>17.210,99.990,0.398,0.095,g
2459943.79915,2022-12-30.2948103,bi,1.35,17.041,>17.041,99.990,0.484,0.111,g
2459945.35846,2022-12-31.8540496,bm,1.65,15.876,>15.876,99.990,0.593,0.324,g
2459945.35971,2022-12-31.8552946,bm,1.69,16.037,>16.037,99.990,0.340,0.279,g
2459945.36097,2022-12-31.8565494,bm,1.71,16.113,>16.113,99.990,0.123,0.260,g
2459946.84278,2023-01-02.3382891,bi,1.40,17.113,>17.113,99.990,0.408,0.104,g
2459946.84402,2023-01-02.3395262,bi,1.40,17.095,16.870,0.178,0.649,0.105,g
2459946.84527,2023-01-02.3407714,bi,1.38,17.084,>17.084,99.990,0.343,0.107,g
2459948.41250,2023-01-03.9079347,bm,1.51,15.759,>15.759,99.990,0.287,0.361,g
2459948.41375,2023-01-03.9091859,bm,1.51,15.847,>15.847,99.990,0.152,0.333,g
2459948.41499,2023-01-03.9104255,bm,1.50,15.926,>15.926,99.990,-0.603,0.310,g
2459949.70355,2023-01-05.1989346,bi,1.47,15.864,>15.864,99.990,-0.050,0.328,g
2459949.70480,2023-01-05.2001809,bi,1.43,15.655,>15.655,99.990,-0.149,0.397,g
2459949.70604,2023-01-05.2014168,bi,1.96,15.606,>15.606,99.990,-0.196,0.416,g
2459952.83548,2023-01-08.3307142,bi,1.50,15.719,>15.719,99.990,0.824,0.374,g
2459952.83670,2023-01-08.3319381,bi,1.47,15.665,>15.665,99.990,-0.287,0.394,g
2459952.83794,2023-01-08.3331810,bi,1.45,15.615,>15.615,99.990,-0.237,0.412,g
2459955.82103,2023-01-11.3161584,bi,1.41,16.122,>16.122,99.990,0.299,0.258,g
2459955.82228,2023-01-11.3174048,bi,1.39,16.163,>16.163,99.990,0.023,0.249,g
2459955.82352,2023-01-11.3186512,bi,1.46,16.206,>16.206,99.990,-0.285,0.239,g
2459957.84040,2023-01-13.3354685,bi,1.53,16.542,>16.542,99.990,0.381,0.176,g
2459957.84164,2023-01-13.3367034,bi,1.54,16.452,>16.452,99.990,0.119,0.191,g
2459957.84289,2023-01-13.3379440,bi,1.51,16.484,>16.484,99.990,0.181,0.185,g
2459959.57022,2023-01-15.0652256,bi,1.52,16.702,>16.702,99.990,0.638,0.152,g
2459959.57145,2023-01-15.0664523,bi,1.51,16.959,>16.959,99.990,0.246,0.120,g
2459959.57269,2023-01-15.0676954,bi,1.55,16.719,>16.719,99.990,-0.033,0.149,g
2459960.86994,2023-01-16.3649052,bq,2.12,15.150,>15.150,99.990,0.395,0.633,g
2459960.87157,2023-01-16.3665372,bq,2.16,15.854,>15.854,99.990,0.439,0.331,g
2459960.87322,2023-01-16.3681853,bq,2.11,16.121,>16.121,99.990,0.272,0.259,g
2459961.32732,2023-01-16.8222754,bm,2.28,99.990,99.990,99.990,99.990,99.990,g
2459961.32859,2023-01-16.8235384,bm,2.33,13.722,>13.722,99.990,-4.640,2.357,g
2459961.32983,2023-01-16.8247781,bm,2.24,14.272,>14.272,99.990,1.823,1.421,g
2459961.83678,2023-01-17.3317151,bi,1.43,16.738,>16.738,99.990,0.554,0.146,g
2459961.83801,2023-01-17.3329533,bi,1.48,16.960,>16.960,99.990,0.270,0.119,g
2459961.83925,2023-01-17.3341870,bi,1.42,16.809,>16.809,99.990,0.237,0.137,g
2459961.85237,2023-01-17.3473113,bq,1.63,15.847,>15.847,99.990,0.445,0.333,g
2459961.85360,2023-01-17.3485355,bq,1.66,15.651,>15.651,99.990,0.222,0.399,g
2459961.85483,2023-01-17.3497667,bq,1.61,15.446,>15.446,99.990,0.013,0.482,g
