 ! Swift/XRT detailed lightcurve of trigger: 13481, name: SRGt J071522.1-191609 
 ! T0 for this burst is Swift MET=609380973.4006 s, = 2020 Apr 24 at 00:29:08.577 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! PC data
58987.9791129086	0.000578703703703704	-0.000578703703703704	1.156731e-01	4.419486e-02	-3.531404e-02	1.562705e-03	5.906468e-04	1.000000
58987.980270316	0.000578703703703704	-0.000578703703703704	1.559348e-01	5.006088e-02	-4.121740e-02	4.464871e-04	3.157140e-04	1.000000
58987.9814277234	0.000578703703703704	-0.000578703703703704	7.618841e-02	3.701213e-02	-2.809480e-02	1.562705e-03	5.906468e-04	1.000000
58987.9825851308	0.000578703703703704	-0.000578703703703704	9.075673e-02	3.967743e-02	-3.074968e-02	6.697306e-04	3.866691e-04	1.000000
58987.9837425382	0.000578703703703704	-0.000578703703703704	1.291169e-01	4.610479e-02	-3.727205e-02	8.929741e-04	4.464871e-04	1.000000
58989.9663812975	0.000578703703703704	-0.000578703703703704	8.999205e-02	4.848559e-02	-3.577953e-02	1.633836e-03	7.306738e-04	0.689017
58989.9675387049	0.000578703703703704	-0.000578703703703704	6.137812e-02	3.290167e-02	-2.430124e-02	9.005928e-04	4.502964e-04	1.000000
58989.9686961123	0.000578703703703704	-0.000578703703703704	1.360627e-01	4.642730e-02	-3.790138e-02	1.801186e-03	6.368153e-04	1.000000
58989.9698535197	0.000578703703703704	-0.000578703703703704	1.114409e-01	4.260010e-02	-3.401706e-02	1.576037e-03	5.956862e-04	1.000000
58989.9710109271	0.000578703703703704	-0.000578703703703704	9.801702e-02	4.000440e-02	-3.152995e-02	1.350889e-03	5.514982e-04	1.000000
58989.9721683345	0.000578703703703704	-0.000578703703703704	1.841279e-01	4.842345e-02	-4.842345e-02	2.701779e-03	7.799363e-04	1.000000
58989.9733257419	0.000578703703703704	-0.000578703703703704	1.492640e-01	4.856111e-02	-3.998257e-02	2.026334e-03	6.754446e-04	1.000000
58989.9744831493	0.000578703703703704	-0.000578703703703704	2.348249e-01	5.432821e-02	-5.432821e-02	1.576037e-03	5.956862e-04	1.000000
58989.9756405567	0.000578703703703704	-0.000578703703703704	1.206484e-01	4.378329e-02	-3.539531e-02	2.476630e-03	7.467321e-04	1.000000
58991.3020293148	0.000578703703703704	-0.000578703703703704	1.847907e-01	1.127974e-01	-8.024795e-02	2.156199e-03	1.244882e-03	0.278950
58991.3031867222	0.000578703703703704	-0.000578703703703704	2.080240e-01	6.207958e-02	-5.187389e-02	2.205397e-03	6.649524e-04	1.000000
58991.3043441296	0.000578703703703704	-0.000578703703703704	1.585415e-01	5.137870e-02	-4.232684e-02	1.603925e-03	5.670733e-04	1.000000
58991.305501537	0.000578703703703704	-0.000578703703703704	2.157190e-01	5.427318e-02	-5.427318e-02	1.002453e-03	4.483108e-04	1.000000
58991.3066589444	0.000578703703703704	-0.000578703703703704	1.449881e-01	4.945943e-02	-4.040103e-02	1.804416e-03	6.014720e-04	1.000000
58991.3078163519	0.000578703703703704	-0.000578703703703704	1.464684e-01	4.968886e-02	-4.058843e-02	1.202944e-03	4.910999e-04	1.000000
58991.3089737593	0.000578703703703704	-0.000578703703703704	1.207650e-01	4.534054e-02	-3.622949e-02	0.000000e+00	0.000000e+00	1.000000
58991.3101311667	0.000578703703703704	-0.000578703703703704	7.780602e-02	3.795383e-02	-2.880962e-02	1.804416e-03	6.014720e-04	1.000000
58991.3112885741	0.000578703703703704	-0.000578703703703704	1.181267e-01	4.484832e-02	-3.583619e-02	1.002453e-03	4.483108e-04	1.000000
58991.3124459815	0.000578703703703704	-0.000578703703703704	1.062057e-01	4.665356e-02	-3.615613e-02	1.148687e-03	5.137086e-04	0.872695
58993.0277237593	0.000578703703703704	-0.000578703703703704	5.681237e-02	3.485555e-02	-2.479744e-02	9.355167e-04	4.677583e-04	0.851800
58993.0288811667	0.000578703703703704	-0.000578703703703704	1.563491e-01	5.596434e-02	-4.524272e-02	1.134914e-03	4.633267e-04	0.999988
58993.0300385741	0.000578703703703704	-0.000578703703703704	2.357673e-01	1.241079e-01	-9.166634e-02	0.000000e+00	0.000000e+00	1.000000
58993.0311959815	0.000578703703703704	-0.000578703703703704	1.842384e-01	1.128613e-01	-8.029341e-02	7.364634e-04	3.682317e-04	1.000000
58993.0323533889	0.000578703703703704	-0.000578703703703704	2.324419e-01	1.227995e-01	-9.069994e-02	1.841158e-04	1.841158e-04	1.000000
58993.0335107963	0.000578703703703704	-0.000578703703703704	3.886415e-01	1.010139e-01	-1.010139e-01	9.810252e-04	4.387278e-04	0.999963
58993.0346682037	0.000578703703703704	-0.000578703703703704	1.320805e-01	4.565500e-02	-3.727090e-02	3.187492e-03	7.968729e-04	1.000000
58993.0358256111	0.000578703703703704	-0.000578703703703704	1.052477e-01	4.202696e-02	-3.358176e-02	5.378892e-03	1.035168e-03	1.000000
58993.0369830185	0.000578703703703704	-0.000578703703703704	2.163947e-01	5.223046e-02	-5.223046e-02	4.183583e-03	9.129326e-04	1.000000
58993.0381404259	0.000578703703703704	-0.000578703703703704	1.744137e-01	1.086415e-01	-7.729133e-02	5.074298e-03	1.917904e-03	0.274822
58995.4038809074	0.000578703703703704	-0.000578703703703704	7.402072e-02	5.411916e-02	-3.640652e-02	1.174897e-03	5.874487e-04	0.493227
58995.4050383148	0.000578703703703704	-0.000578703703703704	1.990897e-01	5.004628e-02	-5.004628e-02	8.692370e-04	3.548645e-04	1.000000
58995.4061957222	0.000578703703703704	-0.000578703703703704	6.115805e-02	3.266396e-02	-2.412566e-02	7.243642e-04	3.239455e-04	1.000000
58995.4073531296	0.000578703703703704	-0.000578703703703704	1.107982e-01	4.193405e-02	-3.350753e-02	7.243642e-04	3.239455e-04	1.000000
58995.408510537	0.000578703703703704	-0.000578703703703704	9.712455e-02	3.985011e-02	-3.138615e-02	1.738474e-03	5.018542e-04	1.000000
58995.4096679444	0.000578703703703704	-0.000578703703703704	1.230190e-01	4.391850e-02	-3.550461e-02	8.692370e-04	3.548645e-04	1.000000
