 ! Swift/XRT detailed lightcurve of trigger: 10955, name: Swift J1858.6-0814 
 ! T0 for this burst is Swift MET=562861999.80058 s, = 2018 Nov 02 at 14:32:57.946 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
58914.777219884	5.78703703703704e-05	-5.78703703703704e-05	2.097220e+01	1.527114e+00	-1.527117e+00	2.037037e-01	1.176084e-01	1.000000
58914.7773356248	5.78703703703704e-05	-5.78703703703704e-05	2.049671e+01	1.519019e+00	-1.519021e+00	3.395062e-01	1.518318e-01	1.000000
58914.7774513655	5.78703703703704e-05	-5.78703703703704e-05	1.936870e+01	1.473269e+00	-1.473272e+00	2.716049e-01	1.358025e-01	1.000000
58914.7775671062	5.78703703703704e-05	-5.78703703703704e-05	2.242514e+01	1.582451e+00	-1.582454e+00	2.716049e-01	1.358025e-01	1.000000
58914.777682847	5.78703703703704e-05	-5.78703703703704e-05	2.366010e+01	1.615923e+00	-1.615925e+00	1.358025e-01	9.602685e-02	1.000000
58914.7777985877	5.78703703703704e-05	-5.78703703703704e-05	2.118921e+01	1.534803e+00	-1.534806e+00	2.037037e-01	1.176084e-01	1.000000
58914.7779143285	5.78703703703704e-05	-5.78703703703704e-05	2.174573e+01	1.574181e+00	-1.574184e+00	2.716049e-01	1.358025e-01	1.000000
58914.7780300692	5.78703703703704e-05	-5.78703703703704e-05	1.900210e+01	1.492001e+00	-1.492004e+00	6.111111e-01	2.037037e-01	1.000000
58914.77814581	5.78703703703704e-05	-5.78703703703704e-05	2.140774e+01	1.542562e+00	-1.542565e+00	2.037037e-01	1.176084e-01	1.000000
58914.7782615507	5.78703703703704e-05	-5.78703703703704e-05	1.954752e+01	1.489029e+00	-1.489032e+00	4.074074e-01	1.663234e-01	1.000000
58914.7783772914	5.78703703703704e-05	-5.78703703703704e-05	2.005687e+01	1.516686e+00	-1.516688e+00	5.432099e-01	1.920537e-01	1.000000
58914.7784930322	5.78703703703704e-05	-5.78703703703704e-05	1.955625e+01	1.461707e+00	-1.461710e+00	0.000000e+00	0.000000e+00	1.000000
58914.7786087729	5.78703703703704e-05	-5.78703703703704e-05	1.845340e+01	1.448269e+00	-1.448271e+00	4.074074e-01	1.663234e-01	1.000000
58914.7787245137	5.78703703703704e-05	-5.78703703703704e-05	1.794765e+01	1.419570e+00	-1.419572e+00	2.716049e-01	1.358025e-01	1.000000
58914.7788402544	5.78703703703704e-05	-5.78703703703704e-05	2.239229e+01	1.577088e+00	-1.577091e+00	2.037037e-01	1.176084e-01	1.000000
58914.7789559951	5.78703703703704e-05	-5.78703703703704e-05	1.947312e+01	1.476948e+00	-1.476950e+00	2.716049e-01	1.358025e-01	1.000000
58914.7790717359	5.78703703703704e-05	-5.78703703703704e-05	2.377369e+01	1.619907e+00	-1.619910e+00	1.358025e-01	9.602685e-02	1.000000
58914.7791874766	5.78703703703704e-05	-5.78703703703704e-05	2.085898e+01	1.536405e+00	-1.536408e+00	4.074074e-01	1.663234e-01	1.000000
58914.7793032174	5.78703703703704e-05	-5.78703703703704e-05	1.845809e+01	1.434313e+00	-1.434315e+00	2.037037e-01	1.176084e-01	1.000000
58914.7794189581	5.78703703703704e-05	-5.78703703703704e-05	2.135958e+01	1.562583e+00	-1.562586e+00	5.432099e-01	1.920537e-01	1.000000
58914.7795346988	5.78703703703704e-05	-5.78703703703704e-05	2.067730e+01	1.520926e+00	-1.520928e+00	2.716049e-01	1.358025e-01	1.000000
58914.7796504396	5.78703703703704e-05	-5.78703703703704e-05	2.042644e+01	1.507485e+00	-1.507487e+00	2.037037e-01	1.176084e-01	1.000000
58914.7797661803	5.78703703703704e-05	-5.78703703703704e-05	2.151778e+01	1.546483e+00	-1.546486e+00	2.037037e-01	1.176084e-01	1.000000
58914.7798819211	5.78703703703704e-05	-5.78703703703704e-05	2.234994e+01	1.584116e+00	-1.584119e+00	3.395062e-01	1.518318e-01	1.000000
58914.7799976618	5.78703703703704e-05	-5.78703703703704e-05	2.148104e+01	1.540714e+00	-1.540717e+00	1.358025e-01	9.602685e-02	1.000000
58914.7801134025	5.78703703703704e-05	-5.78703703703704e-05	2.184299e+01	1.571030e+00	-1.571033e+00	4.074074e-01	1.663234e-01	1.000000
58914.7802291433	5.78703703703704e-05	-5.78703703703704e-05	2.279429e+01	1.586671e+00	-1.586675e+00	1.358025e-01	9.602685e-02	1.000000
58914.780344884	5.78703703703704e-05	-5.78703703703704e-05	2.162553e+01	1.550229e+00	-1.550232e+00	2.037037e-01	1.176084e-01	1.000000
58914.7804606248	5.78703703703704e-05	-5.78703703703704e-05	2.056520e+01	1.530334e+00	-1.530337e+00	4.753086e-01	1.796498e-01	1.000000
58914.7805763655	5.78703703703704e-05	-5.78703703703704e-05	1.980315e+01	1.502993e+00	-1.502996e+00	4.753086e-01	1.796498e-01	1.000000
58914.7806921063	5.78703703703704e-05	-5.78703703703704e-05	1.842703e+01	1.442918e+00	-1.442921e+00	3.395062e-01	1.518318e-01	1.000000
58914.780807847	5.78703703703704e-05	-5.78703703703704e-05	1.856401e+01	1.449212e+00	-1.449215e+00	3.395062e-01	1.518318e-01	1.000000
58914.7809235877	5.78703703703704e-05	-5.78703703703704e-05	2.384847e+01	1.651231e+00	-1.651236e+00	2.037037e-01	1.176084e-01	1.000000
58914.7810393285	5.78703703703704e-05	-5.78703703703704e-05	1.947876e+01	1.491291e+00	-1.491294e+00	4.753086e-01	1.796498e-01	1.000000
58914.7811550692	5.78703703703704e-05	-5.78703703703704e-05	1.991671e+01	1.493518e+00	-1.493521e+00	2.716049e-01	1.358025e-01	1.000000
58914.78127081	5.78703703703704e-05	-5.78703703703704e-05	1.762019e+01	1.406924e+00	-1.406927e+00	2.716049e-01	1.358025e-01	1.000000
58914.7813865507	5.78703703703704e-05	-5.78703703703704e-05	1.965845e+01	1.493160e+00	-1.493162e+00	4.074074e-01	1.663234e-01	1.000000
58914.7815022914	5.78703703703704e-05	-5.78703703703704e-05	2.268119e+01	1.595624e+00	-1.595627e+00	3.395062e-01	1.518318e-01	1.000000
58914.7816180322	5.78703703703704e-05	-5.78703703703704e-05	2.088898e+01	1.541696e+00	-1.541699e+00	4.753086e-01	1.796498e-01	1.000000
58914.7817337729	5.78703703703704e-05	-5.78703703703704e-05	2.096694e+01	1.540190e+00	-1.540193e+00	4.074074e-01	1.663234e-01	1.000000
58914.7818495137	5.78703703703704e-05	-5.78703703703704e-05	2.300729e+01	1.606690e+00	-1.606693e+00	3.395062e-01	1.518318e-01	1.000000
58914.7819652544	5.78703703703704e-05	-5.78703703703704e-05	1.907424e+01	1.452750e+00	-1.452752e+00	1.358025e-01	9.602685e-02	1.000000
58914.7820809951	5.78703703703704e-05	-5.78703703703704e-05	2.259912e+01	1.609664e+00	-1.609667e+00	6.111111e-01	2.037037e-01	1.000000
58914.7821967359	5.78703703703704e-05	-5.78703703703704e-05	2.180054e+01	1.591109e+00	-1.591112e+00	7.469136e-01	2.252029e-01	1.000000
58914.7823124766	5.78703703703704e-05	-5.78703703703704e-05	2.086361e+01	1.523250e+00	-1.523253e+00	2.037037e-01	1.176084e-01	1.000000
58914.7824282174	5.78703703703704e-05	-5.78703703703704e-05	1.937085e+01	1.473433e+00	-1.473436e+00	2.716049e-01	1.358025e-01	1.000000
58914.7825439581	5.78703703703704e-05	-5.78703703703704e-05	1.761770e+01	1.421328e+00	-1.421331e+00	4.753086e-01	1.796498e-01	1.000000
58914.7826596988	5.78703703703704e-05	-5.78703703703704e-05	1.965548e+01	1.492933e+00	-1.492936e+00	4.074074e-01	1.663234e-01	1.000000
58914.7827754396	5.78703703703704e-05	-5.78703703703704e-05	1.754305e+01	1.423225e+00	-1.423228e+00	5.432099e-01	1.920537e-01	1.000000
58914.7828911803	5.78703703703704e-05	-5.78703703703704e-05	1.871107e+01	1.448596e+00	-1.448599e+00	2.716049e-01	1.358025e-01	1.000000
58914.7830069211	5.78703703703704e-05	-5.78703703703704e-05	2.130034e+01	1.538822e+00	-1.538825e+00	2.037037e-01	1.176084e-01	1.000000
58914.7831226618	5.78703703703704e-05	-5.78703703703704e-05	1.980516e+01	1.489344e+00	-1.489346e+00	2.716049e-01	1.358025e-01	1.000000
58914.7832384025	5.78703703703704e-05	-5.78703703703704e-05	2.089245e+01	1.541953e+00	-1.541955e+00	4.753086e-01	1.796498e-01	1.000000
58914.7833541433	5.78703703703704e-05	-5.78703703703704e-05	2.042723e+01	1.507542e+00	-1.507545e+00	2.037037e-01	1.176084e-01	1.000000
58914.783469884	5.78703703703704e-05	-5.78703703703704e-05	2.079360e+01	1.511766e+00	-1.511769e+00	6.790123e-02	6.790123e-02	1.000000
58914.7835856248	5.78703703703704e-05	-5.78703703703704e-05	2.144342e+01	1.548247e+00	-1.548250e+00	2.716049e-01	1.358025e-01	1.000000
58914.7837013655	5.78703703703704e-05	-5.78703703703704e-05	1.917964e+01	1.470653e+00	-1.470655e+00	3.395062e-01	1.518318e-01	1.000000
