 ! Swift/XRT detailed lightcurve of trigger: 15208, name: MAXI J1816-195 
 ! T0 for this burst is Swift MET=519815462.0006 s, = 2017 Jun 22 at 09:10:42.746 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
59738.2630294248	5.78703703703704e-05	-5.78703703703704e-05	5.147723e+01	2.443291e+00	-2.443607e+00	5.693333e-01	2.151878e-01	1.000000
59738.2631451655	5.78703703703704e-05	-5.78703703703704e-05	5.178335e+01	2.484980e+00	-2.485293e+00	1.301333e+00	3.253333e-01	1.000000
59738.2632609062	5.78703703703704e-05	-5.78703703703704e-05	5.135580e+01	2.459763e+00	-2.460069e+00	9.760000e-01	2.817469e-01	1.000000
59738.263376647	5.78703703703704e-05	-5.78703703703704e-05	4.688662e+01	2.346173e+00	-2.346442e+00	8.133333e-01	2.571986e-01	1.000000
59738.2634923877	5.78703703703704e-05	-5.78703703703704e-05	4.606713e+01	2.342550e+00	-2.342808e+00	1.138667e+00	3.043215e-01	1.000000
59738.2636081285	5.78703703703704e-05	-5.78703703703704e-05	4.981330e+01	2.412011e+00	-2.412299e+00	7.320000e-01	2.440000e-01	1.000000
59738.2637238692	5.78703703703704e-05	-5.78703703703704e-05	4.809791e+01	2.367486e+00	-2.367769e+00	6.506667e-01	2.300454e-01	1.000000
59738.26383961	5.78703703703704e-05	-5.78703703703704e-05	4.772239e+01	2.394342e+00	-2.394617e+00	1.382667e+00	3.353459e-01	1.000000
59738.2639553507	5.78703703703704e-05	-5.78703703703704e-05	4.740350e+01	2.370645e+00	-2.370914e+00	1.057333e+00	2.932515e-01	1.000000
59738.2640710914	5.78703703703704e-05	-5.78703703703704e-05	4.791788e+01	2.371283e+00	-2.371565e+00	8.133333e-01	2.571986e-01	1.000000
59738.2641868322	5.78703703703704e-05	-5.78703703703704e-05	4.854449e+01	2.341216e+00	-2.341501e+00	5.693333e-01	2.151878e-01	1.000000
59738.2643025729	5.78703703703704e-05	-5.78703703703704e-05	4.630312e+01	2.322219e+00	-2.322484e+00	7.320000e-01	2.440000e-01	1.000000
59738.2644183137	5.78703703703704e-05	-5.78703703703704e-05	5.236903e+01	2.482861e+00	-2.483176e+00	9.760000e-01	2.817469e-01	1.000000
59738.2645340544	5.78703703703704e-05	-5.78703703703704e-05	4.572002e+01	2.354329e+00	-2.354582e+00	1.545333e+00	3.545238e-01	1.000000
59738.2646497951	5.78703703703704e-05	-5.78703703703704e-05	4.330619e+01	2.266403e+00	-2.266642e+00	9.760000e-01	2.817469e-01	1.000000
59738.2647655359	5.78703703703704e-05	-5.78703703703704e-05	5.131060e+01	2.450946e+00	-2.451257e+00	8.133333e-01	2.571986e-01	1.000000
59738.2648812766	5.78703703703704e-05	-5.78703703703704e-05	4.258733e+01	2.239986e+00	-2.240216e+00	8.133333e-01	2.571986e-01	1.000000
59738.2649970174	5.78703703703704e-05	-5.78703703703704e-05	5.018924e+01	2.448119e+00	-2.448419e+00	1.301333e+00	3.253333e-01	1.000000
59738.2651127581	5.78703703703704e-05	-5.78703703703704e-05	4.333336e+01	2.250273e+00	-2.250512e+00	6.506667e-01	2.300454e-01	1.000000
59738.2652284988	5.78703703703704e-05	-5.78703703703704e-05	4.631284e+01	2.352461e+00	-2.352720e+00	1.220000e+00	3.150026e-01	1.000000
59738.2653442396	5.78703703703704e-05	-5.78703703703704e-05	4.846456e+01	2.459789e+00	-2.460062e+00	2.602667e+00	4.600908e-01	1.000000
59738.2654599803	5.78703703703704e-05	-5.78703703703704e-05	4.773759e+01	2.308458e+00	-2.308738e+00	3.253333e-01	1.626667e-01	1.000000
59738.2655757211	5.78703703703704e-05	-5.78703703703704e-05	4.536329e+01	2.294956e+00	-2.295208e+00	1.138667e+00	3.043215e-01	1.000000
59738.2656914618	5.78703703703704e-05	-5.78703703703704e-05	4.525151e+01	2.318596e+00	-2.318845e+00	1.057333e+00	2.932515e-01	1.000000
59738.2658072025	5.78703703703704e-05	-5.78703703703704e-05	4.594076e+01	2.315102e+00	-2.315363e+00	6.506667e-01	2.300454e-01	1.000000
59738.2659229433	5.78703703703704e-05	-5.78703703703704e-05	4.075073e+01	2.164907e+00	-2.165120e+00	8.946667e-01	2.697521e-01	1.000000
59738.266038684	5.78703703703704e-05	-5.78703703703704e-05	4.376164e+01	2.271178e+00	-2.271417e+00	8.946667e-01	2.697521e-01	1.000000
59738.2661544248	5.78703703703704e-05	-5.78703703703704e-05	4.094600e+01	2.210769e+00	-2.210985e+00	1.057333e+00	2.932515e-01	1.000000
59738.2662701655	5.78703703703704e-05	-5.78703703703704e-05	4.784358e+01	2.357202e+00	-2.357481e+00	5.693333e-01	2.151878e-01	1.000000
59738.2663859063	5.78703703703704e-05	-5.78703703703704e-05	4.887440e+01	2.363796e+00	-2.364083e+00	7.320000e-01	2.440000e-01	1.000000
59738.266501647	5.78703703703704e-05	-5.78703703703704e-05	4.987554e+01	2.433198e+00	-2.433484e+00	1.382667e+00	3.353459e-01	1.000000
59738.2666173877	5.78703703703704e-05	-5.78703703703704e-05	5.277738e+01	2.484494e+00	-2.484810e+00	8.133333e-01	2.571986e-01	1.000000
59738.2667331285	5.78703703703704e-05	-5.78703703703704e-05	4.684664e+01	2.337182e+00	-2.337451e+00	6.506667e-01	2.300454e-01	1.000000
59738.2668488692	5.78703703703704e-05	-5.78703703703704e-05	4.930960e+01	2.411927e+00	-2.412211e+00	9.760000e-01	2.817469e-01	1.000000
59738.26696461	5.78703703703704e-05	-5.78703703703704e-05	4.301268e+01	2.255063e+00	-2.255297e+00	1.138667e+00	3.043215e-01	1.000000
59738.2670803507	5.78703703703704e-05	-5.78703703703704e-05	4.204318e+01	2.198691e+00	-2.198916e+00	7.320000e-01	2.440000e-01	1.000000
59738.2671960914	5.78703703703704e-05	-5.78703703703704e-05	5.313471e+01	2.515425e+00	-2.515745e+00	1.301333e+00	3.253333e-01	1.000000
59738.2673118322	5.78703703703704e-05	-5.78703703703704e-05	4.952797e+01	2.393593e+00	-2.393888e+00	4.880000e-01	1.992252e-01	1.000000
59738.2674275729	5.78703703703704e-05	-5.78703703703704e-05	5.188162e+01	2.468064e+00	-2.468375e+00	9.760000e-01	2.817469e-01	1.000000
59738.2675433137	5.78703703703704e-05	-5.78703703703704e-05	4.904181e+01	2.377210e+00	-2.377495e+00	1.138667e+00	3.043215e-01	1.000000
59738.2676590544	5.78703703703704e-05	-5.78703703703704e-05	4.990507e+01	2.374566e+00	-2.374857e+00	6.506667e-01	2.300454e-01	1.000000
59738.2677747951	5.78703703703704e-05	-5.78703703703704e-05	4.921617e+01	2.420364e+00	-2.420647e+00	1.220000e+00	3.150026e-01	1.000000
59738.2678905359	5.78703703703704e-05	-5.78703703703704e-05	4.757285e+01	2.334837e+00	-2.335108e+00	8.946667e-01	2.697521e-01	1.000000
